dt,"[7706] Old Chemistry Building, CHW","[7767] TUNL Bldg., CHW","[7234] East Dorm 1 Blackwell, CHW","[7514] Medical Science Research Bldg II, STEAM","[7701] Duke Chapel, STEAM"
2/19/2019,1020.48999,432.5599976,301.2099915,151113,18047.80078
2/20/2019,1021.840027,425.6000061,185.0700073,180408,19279.30078
2/21/2019,961.0800171,612.7199707,482.3800049,126155,17844.5
2/22/2019,1040.579956,744.1199951,504.8200073,122034,16833.19922
2/23/2019,968.0499878,643.2600098,292.1199951,137817,17971
2/24/2019,935.8200073,619.7000122,477.3500061,110565,16378.7998
2/25/2019,1021.940002,554.0200195,426.2099915,123177,17285.90039
2/26/2019,1082.689941,623.5599976,519.5999756,132330,15967.59961
2/27/2019,1088.709961,745.3800049,466.1499939,135677,15303
2/28/2019,1071.130005,614.4500122,659.6599731,110622,13695.2998
3/1/2019,1092.900024,672.2800293,369.6700134,138573,15314.5
3/2/2019,997.5700073,585.5100098,480.8699951,118820,15102.5
3/3/2019,1041.27002,585.289978,443.7799988,117930,14791.2002
3/4/2019,1059.089966,601.8699951,358.9400024,139308,15747.40039
3/5/2019,1013.320007,616.25,199.2299957,167240,18082.19922
3/6/2019,1037.640015,605.3599854,154.3800049,179458,18967.80078
3/7/2019,1068.540039,603.7299805,265.1400146,158866,19078.69922
3/8/2019,1049.660034,621.7600098,380.1400146,134685,17838.80078
3/9/2019,1052.459961,613.2700195,430.1099854,127059,16417
3/10/2019,1144.449951,738.3599854,776.6199951,94694.39844,14367.2998
3/11/2019,1187.290039,602.4099731,755.8699951,97138.5,13001.5
3/12/2019,1175.050049,628.3499756,604.0100098,117339,14358.5
3/13/2019,1176.650024,658.960022,581.9899902,126953,14018.2002
3/14/2019,1355.170044,697.0700073,934.2600098,99643.89844,11371.5
3/15/2019,1566.089966,984.7399902,1287.410034,86936.39844,10520.59961
3/16/2019,1029.97998,706.4699707,637.25,109484,11133.2002
3/17/2019,937.4799805,624.0700073,530.9299927,121553,12681.7998
3/18/2019,965.75,630.1400146,513.4199829,138072,13010.2002
3/19/2019,940.7700195,655.1199951,456.8200073,136251,13940.7998
3/20/2019,886.1500244,663.1300049,400.6900024,131130,14726.5
3/21/2019,882.7000122,644.9000244,540.789978,110304,13615.90039
3/22/2019,868.0700073,607.4799805,588.4500122,110085,14265.90039
3/23/2019,852.0100098,620.5599976,585.1900024,115273,14549.7998
3/24/2019,971.2299805,619.7299805,761.0300293,115233,12838.40039
3/25/2019,1190.73999,739.710022,955.9299927,91430.89844,10331.09961
3/26/2019,1070.23999,615.2700195,617.6199951,117428,11496.59961
3/27/2019,1029.670044,744.3599854,489.6700134,133677,13959.2998
3/28/2019,1117.23999,723.1500244,695.8699951,120384,12939.09961
3/29/2019,1275.670044,704.2399902,997.0800171,107095,11054
3/30/2019,1337.719971,684.6900024,1075.01001,90183.5,9611.019531
3/31/2019,1217.5,706.4299927,905.710022,91087.39844,9571.980469
4/1/2019,1072.910034,720.0599976,443.4700012,132719,12534.7998
4/2/2019,1055.150024,803.039978,261.3599854,148062,14977.40039
4/3/2019,1049.209961,802.2199707,627.0700073,123885,13723.90039
4/4/2019,1284.880005,770.8499756,953.2600098,100628,11115.7002
4/5/2019,1323.359985,893.2999878,865.6500244,89964.70313,9400.330078
4/6/2019,1396.829956,1092.540039,927.7299805,87794.29688,9778.480469
4/7/2019,1553.920044,1106.640015,1075.359985,85405.29688,9191.910156
4/8/2019,1659.439941,1154.810059,1484.430054,84196,11268.5
4/9/2019,1821.619995,1144.97998,1471.449951,86256.29688,11732.90039
4/10/2019,1524.140015,861.4299927,1057.030029,86579.79688,9480.370117
4/11/2019,1608.459961,781.4000244,1064.369995,89151.79688,9118.870117
4/12/2019,1774.930054,1133.660034,1381.670044,83344.29688,11132.40039
4/13/2019,1844.599976,1145.579956,1568.619995,79769,12947.09961
4/14/2019,2022.439941,1154.22998,1775.530029,80634.5,12427.90039
4/15/2019,1462.589966,855.4299927,946.1099854,88597.10156,9832.580078
4/16/2019,1333.630005,653.2600098,685.9000244,102891,9899.889648
4/17/2019,1619.119995,733.5300293,1128.280029,94054.60156,9159.400391
4/18/2019,1848.310059,1184.050049,1287.959961,89000.29688,9186.650391
4/19/2019,2100.100098,1194.410034,1659.22998,86154.70313,11923.09961
4/20/2019,1369.75,1002.909973,846.210022,88903.5,9516.730469
4/21/2019,1254.410034,902.9500122,675.2800293,95708.70313,9344.019531
4/22/2019,1431.910034,835.5900269,906.710022,95657.5,9119.360352
4/23/2019,1670.869995,1005.619995,1169.880005,92024.39844,8815.209961
4/24/2019,1896.300049,1176.920044,1406.819946,85103.79688,8601.580078
4/25/2019,2036.25,1200.780029,1461.530029,88882.20313,8815.169922
4/26/2019,1883.030029,1123.300049,1274.869995,85228.70313,8973.419922
4/27/2019,1484.650024,778.8200073,849.7999878,89676.79688,9002.209961
4/28/2019,1723.219971,919.4500122,1201.27002,80837.60156,8753.910156
4/29/2019,1627.609985,1153.550049,942.9799805,86278.70313,8748.139648
4/30/2019,2044.430054,1443.439941,1648.75,86826.39844,9397.339844
5/1/2019,2346.580078,1474.98999,1789.680054,88346.89844,10496.90039
5/2/2019,2308.97998,1389.689941,1652.319946,86816.79688,9591.599609
5/3/2019,2443.389893,1334.910034,1746.530029,85130.5,10134
5/4/2019,2598.050049,1347.579956,1961.130005,82159.39844,12121
5/5/2019,2398.310059,1280.869995,1657.839966,81532.10156,12543.2998
5/6/2019,2013.5,1200.380005,1348.52002,86431.29688,9149.259766
5/7/2019,2056,1231.150024,1439.839966,89402.5,9102.889648
5/8/2019,2193.76001,1279.319946,1585.839966,88292.5,9705.620117
5/9/2019,2215.659912,1284.660034,1561.119995,87999.20313,8373.25
5/10/2019,2247.340088,1306.27002,1614.569946,87017.39844,8953.19043
5/11/2019,2287.22998,1287.400024,1687.26001,80846.60156,10522.2002
5/12/2019,2213.26001,1265.790039,1610.319946,81499.70313,11277.40039
5/13/2019,2002.300049,1159.47998,1297.530029,85794.39844,10040.90039
5/14/2019,1516.790039,843.7299805,696.6099854,93501.89844,7927.490234
5/15/2019,1543.920044,732.5900269,700.6699829,93991.60156,8017.839844
5/16/2019,1740.23999,967.6099854,950.5,91223.70313,8138.47998
5/17/2019,2002.459961,1258.76001,1617.339966,87169.79688,8376.540039
5/18/2019,2259.149902,1301.219971,1950.180054,82311.89844,8923.030273
5/19/2019,2399.409912,1347.099976,2029.469971,81390.79688,8924.969727
5/20/2019,2444.810059,1369.640015,2039.48999,80061.10156,10321.40039
5/21/2019,2239.439941,1310.209961,1632.699951,79703.70313,8179.609863
5/22/2019,2083.179932,1291.810059,1397.97998,81805.20313,8014.910156
5/23/2019,2266.26001,1372.310059,1941.51001,88305.20313,9950.639648
5/24/2019,2462.97998,1442.439941,2254.639893,89253.79688,9824
5/25/2019,2471.790039,1461.97998,2139.040039,81391.10156,8516.540039
5/26/2019,2610.649902,1598.540039,2358.360107,81310.10156,9085.160156
5/27/2019,2448.689941,1450.910034,2023.680054,80958,8426.30957
5/28/2019,2497.169922,1493.02002,2173.75,84899.29688,8389.150391
5/29/2019,2487.939941,1535.609985,2125.030029,84523.70313,8123.359863
5/30/2019,2502.870117,1557.420044,2116.689941,87180.60156,8134.620117
5/31/2019,2454.439941,1539.689941,1985.23999,84437.39844,7901.02002
6/1/2019,2120.870117,1414.099976,1585.349976,77712.29688,8243.400391
6/2/2019,2159.300049,1391.699951,1755.359985,79377.79688,8253.269531
6/3/2019,2092.929932,1332.800049,1440.680054,84510.5,7403.47998
6/4/2019,1924.77002,1275.910034,1121.439941,86403.79688,7295.580078
6/5/2019,2279.860107,1481.359985,2129.310059,87322.39844,9254.330078
6/6/2019,2382.409912,1480.599976,2318.310059,87479.5,10084.90039
6/7/2019,2406.570068,1431.540039,2219.810059,86900.89844,10231.7002
6/8/2019,2332.709961,1427.050049,2231.040039,81982.60156,11054.2002
6/9/2019,2282.699951,1422.26001,2104.679932,81102.5,11047.09961
6/10/2019,2400.469971,1469.51001,2455.370117,85516.10156,11206.7002
6/11/2019,2143.409912,1343.890015,1595.380005,85676.5,8859.370117
6/12/2019,1834.849976,1268.51001,1042.650024,84514.10156,7438.310059
6/13/2019,1875.900024,1316.160034,1540.290039,85862.29688,9682.870117
6/14/2019,1684.949951,1113.430054,931.960022,87931.29688,8407.80957
6/15/2019,1754.079956,1271.27002,1147.369995,83147.39844,8411.129883
6/16/2019,2157.76001,1399.579956,2204.870117,83023.70313,9500.330078
6/17/2019,2450.610107,1505.530029,2649.590088,87269.79688,10921.2002
6/18/2019,2522.409912,1636.439941,2529.360107,85767.39844,10975.5
6/19/2019,2523.620117,1639.680054,2518.199951,89453.29688,11088.40039
6/20/2019,2493.709961,1477.459961,2427.169922,86529.20313,11013.09961
6/21/2019,2170.550049,1377.199951,1768.569946,85328.5,8907.019531
6/22/2019,2193.040039,1419.569946,1840,82559.39844,8454.290039
6/23/2019,2123.550049,1416.469971,1730.410034,83210.39844,8349.759766
6/24/2019,2444.169922,1504.530029,2483.02002,87949.10156,9909.330078
6/25/2019,2473.050049,1516.300049,2336.01001,89669.20313,9182.179688
6/26/2019,2385.860107,1488.650024,2004.810059,90003.89844,8380.490234
6/27/2019,2477.909912,1537.390015,2322.389893,90385.20313,8711.75
6/28/2019,2512.050049,1555.869995,2322.75,87956.10156,8710.129883
6/29/2019,2528.030029,1553.189941,2471.050049,85401.5,8716.269531
6/30/2019,2571.320068,1568.609985,2401.560059,85536.39844,8345.410156
7/1/2019,2428.860107,1559.51001,2060.350098,89707.29688,8103.5
7/2/2019,2476.209961,1588.119995,2329.199951,90445.39844,8141.810059
7/3/2019,2569.719971,1622.619995,2448.459961,93133.39844,8112.120117
7/4/2019,2654.810059,1666.410034,2592.719971,85278.79688,9089.730469
7/5/2019,2569.889893,1506.5,2540.449951,90235,9222.969727
7/6/2019,2618.540039,1539.579956,2768.689941,85959.20313,9443.410156
7/7/2019,2633.98999,1676.839966,2773.320068,85926.5,9202.259766
7/8/2019,2565.51001,1651.400024,2751.169922,85932.60156,9305.830078
7/9/2019,2335.75,1619.589966,2350.5,89433.39844,8557.019531
7/10/2019,2289.110107,1607.680054,2338.560059,88992.70313,8212.230469
7/11/2019,2445.540039,1681.819946,2697.219971,88391.89844,8889.839844
7/12/2019,2432.080078,1672.540039,2643.030029,85853.39844,9022.209961
7/13/2019,2428.699951,1642.329956,2613.580078,82638.60156,8597.969727
7/14/2019,2400.459961,1626.329956,2551.189941,82280.10156,8442.919922
7/15/2019,2429.300049,1639.780029,2442.25,85712.70313,7928.120117
7/16/2019,2527.280029,1686.209961,2694.429932,88211.89844,8254.580078
7/17/2019,2574.439941,1715.569946,2777.459961,87684,8275.669922
7/18/2019,2510.870117,1694.949951,2754.709961,87187.79688,8246.290039
7/19/2019,438.8999939,1695.030029,2751.639893,86600.70313,8191.319824
7/20/2019,1.00999999,1692.97998,2454.550049,83439,8149.22998
7/21/2019,1,1669.810059,2166.22998,83827.29688,8347.94043
7/22/2019,2478.850098,1671.609985,2056.530029,88246.70313,8041.009766
7/23/2019,2599.820068,1539.199951,1580.23999,86452.79688,8764.570313
7/24/2019,2118.189941,1419.48999,1492.800049,85086.60156,8570.30957
7/25/2019,2070.800049,1456.099976,1570.849976,86415.39844,8456.820313
7/26/2019,2191.820068,1465.51001,1610.839966,85038.79688,8755.679688
7/27/2019,2259.800049,1457.73999,1679.959961,81695.60156,8490
7/28/2019,2276.889893,1480.280029,1752.310059,82029.20313,8542.129883
7/29/2019,2287.97998,1487.75,1791.630005,88863.20313,8490.230469
7/30/2019,2255.040039,1502.689941,1785.069946,88942.39844,8308.980469
7/31/2019,2364.27002,1538.880005,1879.609985,87717.60156,8773.769531
8/1/2019,2313.300049,1522.77002,1810.170044,87241.79688,9062.240234
8/2/2019,2277.199951,1485.670044,1775.099976,81348.60156,9715.5
8/3/2019,2311.399902,1479.780029,1809.640015,81467.10156,9835.80957
8/4/2019,2333.879883,1486.619995,1798.680054,82193.10156,9868.25
8/5/2019,2159.939941,1472.880005,1722.25,88020.10156,10430.59961
8/6/2019,2210.330078,1462.880005,1765.969971,88160.5,10760.7998
8/7/2019,2351.949951,1445.219971,1862.459961,89753.5,10862.7998
8/8/2019,2316.810059,1345.079956,1830.150024,86034.60156,10126.7002
8/9/2019,2377.050049,1309.02002,1849.329956,82705.70313,8961.620117
8/10/2019,2362.939941,1315.589966,1801.98999,80966.5,8522.240234
8/11/2019,2354.899902,1332.619995,1788.890015,80744.10156,9014.709961
8/12/2019,2403.320068,1362,1059.459961,86991.5,8721.650391
8/13/2019,2591.48999,1506.829956,1380.660034,89836.10156,9703.099609
8/14/2019,2592.449951,1528.079956,2333.820068,88025.89844,9827.530273
8/15/2019,2559.189941,1525.900024,2068.75,86553.79688,9964.889648
8/16/2019,2534.080078,1582.23999,1997.880005,88027.20313,9904.19043
8/17/2019,2530.149902,1560.719971,1979.300049,80328.60156,9851.30957
8/18/2019,2507.810059,1544.089966,2015.72998,80346.20313,9676.919922
8/19/2019,2591.399902,1544.02002,2066.77002,86773.79688,9500.30957
8/20/2019,2491.27002,1550.589966,2071.129883,123693,9785.259766
8/21/2019,2503.159912,1553.25,2058.659912,86568.20313,9609.459961
8/22/2019,2501.800049,1525.420044,2030.140015,85650.79688,9843.830078
8/23/2019,2478.909912,1509.949951,2004.72998,81830,10023.2002
8/24/2019,2057.649902,1397.27002,1384.51001,77842.10156,9483.769531
8/25/2019,1827.849976,1351.060059,1270.5,80091.5,8511.910156
8/26/2019,1963.119995,1410.290039,1359.579956,85588.20313,9469.959961
8/27/2019,2067.100098,1520.939941,1520.359985,87186.89844,9925.459961
8/28/2019,2198.080078,1578.300049,1724.829956,88881.89844,11256.7002
8/29/2019,1945.589966,1471.47998,1298.550049,84165.10156,8349.219727
8/30/2019,1958.23999,1502.780029,1430.290039,82809.60156,7792.759766
8/31/2019,2068.219971,1405.339966,1600.310059,81233.79688,8374.580078
9/1/2019,2184.840088,1379.380005,1679.420044,81360.89844,8936.450195
9/2/2019,2409.629883,1424.51001,1875.060059,81551.89844,10227.2998
9/3/2019,2507.530029,1450.680054,1921.76001,84813.89844,9939.75
9/4/2019,2506.23999,1469.5,1934.02002,88054.10156,10137.2002
9/5/2019,2381.27002,1467.119995,1779.25,88873.79688,10684.7002
9/6/2019,2115.439941,1344.900024,1585.23999,86285.10156,9671.570313
9/7/2019,2056.129883,1322.300049,1589.569946,81126.60156,8507.44043
9/8/2019,2261.5,1378.219971,1791.130005,81316.89844,8908.370117
9/9/2019,2518.399902,1469.780029,1930.089966,86668.39844,10400.5
9/10/2019,2400.5,1474.48999,1839.920044,88281,10074.2998
9/11/2019,2485.389893,1500.119995,1902.939941,87431,10179.40039
9/12/2019,2543,1511.550049,1984.02002,86372.89844,9642.870117
9/13/2019,2466.419922,1479.599976,1784.73999,84611.5,9642.299805
9/14/2019,1959.069946,1400.540039,1639.040039,80790.5,9481
9/15/2019,1767.680054,1394.829956,1740.099976,81679.89844,10142.40039
9/16/2019,1695.97998,1379.880005,1703.02002,88251.29688,9758.790039
9/17/2019,1698.810059,1370.030029,1674.780029,85998.79688,9108.709961
9/18/2019,1325.890015,1267.469971,1218.27002,86602.70313,8361.830078
9/19/2019,1488.47998,1191.939941,980.9899902,82878,8208.419922
9/20/2019,1508.849976,1169.939941,956.7800293,87749.60156,8277.679688
9/21/2019,1595.400024,1256.540039,1316.75,81723.39844,8142.310059
9/22/2019,1773.400024,1309.119995,1582.609985,82545.5,8691.589844
9/23/2019,1954.880005,1244.51001,1558.300049,88729.10156,8875.919922
9/24/2019,1941.859985,1194.369995,1449.97998,88309.79688,8729.830078
9/25/2019,1965.079956,1208.670044,1428.25,86446.79688,8691.490234
9/26/2019,2195.580078,1286.930054,1715.25,82273.60156,9755.980469
9/27/2019,2188.149902,1296.849976,1636.410034,82974.5,9207.120117
9/28/2019,2358.560059,1352.800049,1861.969971,81308.89844,9912.820313
9/29/2019,2366.879883,1350.670044,1847.119995,82279.60156,9357.759766
9/30/2019,2563.27002,1332.829956,1763.97998,88538.60156,9697.290039
10/1/2019,2192.879883,1324.670044,1688.170044,87047.5,9816.799805
10/2/2019,2013.160034,1378.73999,1748.069946,85092.20313,9736.879883
10/3/2019,1937.699951,1397.810059,1789.469971,87179.70313,8715.330078
10/4/2019,1884.310059,1316.910034,1679.969971,86082.20313,8582.839844
10/5/2019,1092.800049,1164.959961,884.1599731,81321.79688,7984.899902
10/6/2019,1438.5,1154.959961,1081.670044,82292.39844,8291.549805
10/7/2019,1669.390015,1194.98999,1222.660034,87587.60156,9316.700195
10/8/2019,1547.319946,1166.060059,978.4799805,87557.20313,8892.450195
10/9/2019,1376.48999,1105.609985,831.8699951,87635.89844,8578.070313
10/10/2019,1349.560059,1103.290039,848.9099731,86699.5,8440.19043
10/11/2019,1400.939941,1098.689941,934.6300049,86848.10156,8439.839844
10/12/2019,1415.150024,1096.050049,1037.219971,85529.20313,8415.280273
10/13/2019,1532.579956,1099.98999,1136.319946,82160.39844,9288.419922
10/14/2019,1462.890015,1135.410034,1019.869995,86065.10156,9107.580078
10/15/2019,1394.380005,1092.630005,821,97399.5,8538.230469
10/16/2019,1359.300049,1122.369995,835.5499878,16414.69922,8938.55957
10/17/2019,1128.140015,840.1799927,540.4099731,101630,9631.75
10/18/2019,1118.280029,873.0499878,580.25,102785,9832.5
10/19/2019,1101.609985,938.8200073,589.710022,100412,9567.040039
10/20/2019,1183.790039,1240.869995,825.9299927,85617.20313,9513.879883
10/21/2019,1393.219971,1088.890015,931.4000244,92407.39844,9614.429688
10/22/2019,1561.48999,1058.790039,1191.060059,90043.20313,11102.5
10/23/2019,1240.48999,944.5800171,614.539978,97155.89844,9551.179688
10/24/2019,1252.969971,927.8900146,567.5,104730,8689.049805
10/25/2019,1465.910034,968.3499756,872.4199829,89089.70313,8106.850098
10/26/2019,1611.160034,974.539978,1183.810059,86050.89844,8124.330078
10/27/2019,1964.72998,1038.650024,1652.530029,86481.5,10322.2002
10/28/2019,1614.829956,983.960022,1019.23999,91402.79688,7942.77002
10/29/2019,1588.310059,1002.01001,1039.02002,90462.79688,8876.30957
10/30/2019,1606.699951,1003.619995,1213.390015,88551.60156,11476.90039
10/31/2019,1975.839966,1070.97998,1667.439941,85530.89844,11319.7002
11/1/2019,1201.310059,779.539978,430.3900146,116940,8336.919922
11/2/2019,1063.189941,727.8300171,394.2600098,117409,8575.160156
11/3/2019,1012.76001,748.6199951,403.1900024,126192,9779.120117
11/4/2019,1036.680054,680.2399902,450.25,122232,9492.450195
11/5/2019,1185.180054,737.6500244,679.5700073,102706,8447.160156
11/6/2019,1196.310059,766.5200195,630.6400146,102955,8346.379883
11/7/2019,1284.51001,785.75,673.3599854,105191,8568.980469
11/8/2019,1157.660034,737.3900146,414.9299927,130832,9623.330078
11/9/2019,1125.780029,681.8099976,224.4100037,160847,13146.2002
11/10/2019,1054.339966,656.1799927,411.5499878,134559,11883.59961
11/11/2019,1188.930054,658.9299927,579.7800293,114082,10372.7998
11/12/2019,1162.469971,681.8599854,354.1400146,146201,12546.90039
11/13/2019,1110.22998,655.4699707,139.7299957,195609,17926.59961
11/14/2019,1027.359985,633.7199707,224.8099976,170919,18634.5
11/15/2019,1097.910034,666.7299805,379.6199951,140438,16821.5
11/16/2019,1102.550049,656.4299927,431.3500061,132669,17059.59961
11/17/2019,1114.22998,655.3900146,434.9400024,133173,16365.7002
11/18/2019,1161.589966,671.9500122,436.3500061,142186,16046.2998
11/19/2019,1171.47998,678.3499756,571.75,119843,14887.7998
11/20/2019,1200.880005,647.6099854,621.9699707,112245,13661.5
11/21/2019,1211.140015,642.8699951,547.0900269,124643,13992.09961
11/22/2019,1246.140015,625.1799927,744.3300171,98645.10156,12038.90039
11/23/2019,577.5900269,658.8499756,613.7299805,114512,12410.40039
11/24/2019,463.2399902,742.3200073,552.3300171,121094,12222
11/25/2019,1167.900024,648.4000244,519.9000244,136611,13086.59961
11/26/2019,1196.410034,648.6699829,628.789978,126828,12196.40039
11/27/2019,1221.280029,821.3300171,752.7000122,105899,11923.5
11/28/2019,1151.949951,667.9299927,570.289978,117315,12901
11/29/2019,1145.819946,652.3499756,502.25,127022,13542.2998
11/30/2019,1190.130005,649.0200195,557.0700073,120617,12973.7002
12/1/2019,1164.290039,828.2999878,629,108446,12297.40039
12/2/2019,1183.420044,718.2000122,425.0899963,134379,14140.5
12/3/2019,1185.890015,664.5700073,367.5799866,148829,15589.2002
12/4/2019,1173.390015,667.3800049,472.3399963,129929,15661
12/5/2019,1214.780029,684.5300293,440.1900024,145912,15737.90039
12/6/2019,1187.310059,681.5300293,436.2000122,138104,15785.7002
12/7/2019,1181.530029,694.960022,488.5499878,129515.9531,15438.2998
12/8/2019,1151.880005,695.8900146,369.2099915,143607.8438,16578.40039
12/9/2019,1194.280029,761.5499878,651.3400269,112565.1016,14989.59961
12/10/2019,1438.040039,1020.400024,1016.700012,96731.59375,12171.90039
12/11/2019,1178.27002,791.25,344.5499878,159489.7969,15813.7998
12/12/2019,1151.680054,708.0100098,199.9799957,169812.2031,18328.5
12/13/2019,1149.72998,694.3300171,285.9400024,152176.2344,17844
12/14/2019,1094.280029,655.5200195,491.7099915,121613.9297,16391.09961
12/15/2019,1100.959961,664.8300171,490.8399963,133706.4688,15664
12/16/2019,1206.619995,712.4500122,706.8800049,114043.2031,14326.2998
12/17/2019,1374.630005,1018.960022,881.3300171,98036.89844,12685.5
12/18/2019,1158.369995,678.0200195,183.4499969,151938.5313,16134.5
12/19/2019,1133.77002,688.4199829,74.98999786,177722.0938,18943.59961
12/20/2019,1084.040039,668.539978,204.5299988,156239.7969,18236.69922
12/21/2019,1093.76001,690.2000122,157.6600037,159663.3125,18709.59961
12/22/2019,1053.339966,671.6699829,162.9600067,157590.0156,18810.30078
12/23/2019,1085.97998,668.7399902,313.6799927,133801.6563,17657.80078
12/24/2019,1108.599976,627.2700195,558.3499756,111901.3828,14307.7002
12/25/2019,1134.790039,657.3900146,384.480011,133484.4063,15636
12/26/2019,1167.050049,652.5200195,469.6000061,131035.8672,14596.40039
12/27/2019,1234.609985,807.460022,591.6400146,104514.5,13063.09961
12/28/2019,1334.459961,976.789978,740.7700195,92825.88281,11313
12/29/2019,1568.150024,947.1300049,999.4699707,87335.25781,12110.5
12/30/2019,1645.98999,912.710022,1153.359985,91726.3125,12143.7998
1/1/2020,1182.640015,588.2299805,346.1600037,128438.4375,13400.2002
1/2/2020,1164.449951,603.8099976,331.9599915,138171.8594,14261.2002
1/3/2020,1204.689941,768.25,490.8900146,113327.2891,13606.90039
1/4/2020,1297.780029,917.8499756,684.6400146,96478.90625,12031.2998
1/5/2020,1164.390015,614.0599976,238.9400024,141630.5,15240.09961
1/6/2020,1151.530029,614.0700073,369.5299988,143062.2656,15423.2002
1/7/2020,1157.400024,648.3599854,290.9899902,157346.25,16752.40039
1/8/2020,1130.5,640.4199829,390.1700134,150311.5781,17464.59961
1/9/2020,1145.560059,670.6699829,383.269989,147963.8906,17917.69922
1/10/2020,1001.559998,659.5,626.4899902,117905.6563,15972.7998
1/11/2020,463.2200012,949,1290.650024,91412.82813,14016.40039
1/12/2020,1362.930054,1006.539978,1439.27002,90128.13281,12392.2998
1/13/2020,1666.359985,1006.97998,1394.849976,93455.24219,14596.5
1/14/2020,1649.319946,1046.26001,1375.209961,94539,14569
1/15/2020,1472.959961,1019.830017,1020.090027,95722.38281,9857.889648
1/16/2020,1351.76001,825.5,868.0800171,96506.63281,9665.759766
1/17/2020,1194.75,649.6799927,342.3299866,142018.0156,13999.5
1/18/2020,1111.22998,668.3699951,330.9899902,142621.1406,15634.67969
1/19/2020,1097.72998,648.6900024,459.0599976,128508.6719,14412.53027
1/20/2020,1050.780029,655.2299805,116.3300018,174991.9531,19497.66016
1/21/2020,1062.560059,651.7399902,103.4000015,181290.9375,21547.71094
1/22/2020,1203.569946,664.1300049,181.8200073,172396.8438,22215.64063
1/23/2020,1181.72998,716.3900146,284.8699951,157145.9531,21291.07031
1/24/2020,1197.339966,699.5700073,671.1900024,121969.1719,17928.83008
1/25/2020,1207.699951,845.710022,732.1300049,116758.4375,15791.54004
1/26/2020,1178.47998,677.1199951,448.5599976,143380.7344,16795.50977
1/27/2020,1164.869995,674.1799927,293.4500122,145626.0156,17110.80078
1/28/2020,1184.180054,678.25,493.3800049,143483.4063,17204.07031
1/29/2020,1149.72998,675.3800049,407.9599915,150641.6406,18028.57031
1/30/2020,1183.800049,682.4000244,422.7399902,148948.75,17784.01953
1/31/2020,1163.150024,680.539978,292,159982.4688,18673.96094
2/1/2020,1098.680054,676.5700073,381.6300049,145272.1563,18407.48047
2/2/2020,1100.699951,637.0200195,553.3800049,126644.1328,17901.57031
2/3/2020,1357.599976,626.6199951,825.9400024,118726.0469,15147.34961
2/4/2020,1390.619995,608.9099731,936.5200195,103997.7969,12218.71973
2/5/2020,1550.51001,1034.880005,1062.119995,103867.7734,11052
2/6/2020,1520.76001,1053.949951,1108.97998,99130.03906,12833.76953
2/7/2020,1298.280029,844.6099854,555.539978,121806.4063,12848.32031
2/8/2020,1143.650024,680.9500122,212.8999939,155891.875,17514.7793
2/9/2020,1141.52002,678.3200073,399.0599976,142127.7344,16139.16992
2/10/2020,1211.709961,708.0700073,578.7800293,123535.3672,15828.95996
2/11/2020,1664.619995,1062.560059,1170.26001,96626.70313,14720.11035
2/12/2020,1271.030029,1057.410034,619.5100098,110226.2031,11666.76953
2/13/2020,1441.660034,1058.459961,875.8599854,98787.78125,11748.08984
2/14/2020,1257.890015,672.7800293,352.4100037,138578.0938,13524.87988
2/15/2020,1132.47998,701.4699707,214,158455.8125,16296.67969
2/16/2020,1118.829956,684.3800049,383.3299866,134772.6719,15238.36035
2/17/2020,1199.630005,675.9199829,583.8400269,121407.5,14142.50977
2/18/2020,1219.27002,725.4199829,643.3800049,118203.4766,13802.30957
2/19/2020,1257.209961,973.2399902,645.8099976,121213.7969,13513.00977
2/20/2020,1152.22998,718.539978,353.730011,149887.125,16367.4502
2/21/2020,1083.130005,677.4899902,211.6300049,174264.6094,18849.13086
2/22/2020,948.7700195,660.9199829,336.1799927,154488.7813,18684.23047
2/23/2020,935.1900024,653.3400269,566.2700195,132059.4844,16412.61914
2/24/2020,1017.809998,641.1400146,643.8099976,126497.1328,15834.54004
2/25/2020,1207.219971,827.1900024,906.3800049,106389.1094,13840.62988
2/26/2020,1339.859985,932.5,907.5900269,103991.4766,12225.26953
2/27/2020,1165.170044,652.2000122,352.4700012,142768.0781,14754.7002
2/28/2020,1147.959961,626.2000122,360.5499878,147059.8438,16518.7207
2/29/2020,1087.76001,640.9400024,298.0599976,146239.4375,17163.80078
3/1/2020,1079.609985,604.2299805,443.2900085,141413.3125,16235.04004
3/2/2020,1247.170044,598.6900024,745.6400146,116250.7109,14412.11035
3/3/2020,1276.099976,843.5200195,843.8099976,103180.0938,12323.41992
3/4/2020,1174.949951,734.5200195,726.6699829,114284.0313,12287
3/5/2020,1189.040039,634.8300171,680.8400269,111580.5469,12489.57031
3/6/2020,1166.189941,645.2199707,505.730011,125279.9219,13583.91992
3/7/2020,1126.349976,647.3599854,422.9500122,131377.7656,15015.12988
3/8/2020,1070.77002,639.0999756,546.8400269,119909.9375,14093.25977
3/9/2020,1272.98999,605.2399902,696.5900269,116603.7266,12455.83984
3/10/2020,1337.430054,799.9500122,935.3599854,96334.13281,11131.55957
3/11/2020,1488.98999,986.960022,1021.710022,94936.34375,10125.48047
3/12/2020,1470.109985,981.3200073,963.6300049,98108.57031,9861.549805
3/13/2020,1711.459961,1001.190002,1175.329956,92277.92188,9493.120117
